vehicle_id,timestamp,day_of_week,hour,minute,source_junction,destination_junction,distance,lane_count,vehicle_speed,congestion_score,signal_phase,travel_time
566,708,5,8,11,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.01,75.77,2,64.0
564,710,5,8,11,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.83,75.77,2,63.0
609,714,5,8,11,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.29,71.01,0,24.0
665,715,5,8,11,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.66,71.01,0,21.0
focused_return_flow.46,719,5,8,11,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,2.65,71.01,0,60.0
focused_office_flow.45,722,5,8,12,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,6.61,5.25,0,69.0
focused_office_flow.46,726,5,8,12,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,7.69,5.25,0,58.0
focused_return_flow.47,732,5,8,12,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,10.24,3.75,0,59.0
642,733,5,8,12,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.35,3.75,0,13.0
focused_office_flow.47,736,5,8,12,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,8.09,3.75,0,54.0
597,736,5,8,12,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,11.0,0.0,0,77.0
660,738,5,8,12,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.41,3.75,1,12.0
593,741,5,8,12,3778155323,cluster_13329900199_13329917155_13430754915_13430754916_#3more,29.32,1,4.75,13.91,0,56.0
638,760,5,8,12,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,4.25,19.13,0,65.0
638,768,5,8,12,3778155323,cluster_13329900199_13329917155_13430754915_13430754916_#3more,29.32,1,9.08,0.0,0,8.0
633,772,5,8,12,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.91,0.0,1,18.0
628,774,5,8,12,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.45,0.0,2,18.0
676,775,5,8,12,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.95,0.0,2,18.0
focused_return_flow.48,775,5,8,12,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,17.14,0.0,2,88.0
focused_return_flow.49,778,5,8,12,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,15.53,0.0,2,77.0
652,780,5,8,13,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3713300479,967.78,1,6.93,0.0,0,109.0
focused_return_flow.50,782,5,8,13,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,9.06,7.79,2,66.0
663,789,5,8,13,3673163458,3713300768,47.1,1,8.83,0.0,2,45.0
672,789,5,8,13,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,12.74,7.79,2,56.0
743,793,5,8,13,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.67,31.37,2,6.0
683,795,5,8,13,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.86,31.37,2,6.0
690,797,5,8,13,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,889.93,2,12.48,0.0,0,59.0
690,800,5,8,13,3673163458,3713300768,47.1,1,8.67,2.59,2,3.0
604,816,5,8,13,3673163458,3713300479,1583.97,1,10.96,0.0,2,162.0
focused_return_flow.51,819,5,8,13,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,2.23,66.92,0,81.0
focused_office_flow.48,822,5,8,13,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,5.71,3.75,0,126.0
focused_office_flow.49,825,5,8,13,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,7.03,3.75,0,115.0
focused_office_flow.50,827,5,8,13,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,8.4,3.75,0,102.0
focused_return_flow.52,831,5,8,13,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,9.35,14.3,0,66.0
focused_return_flow.53,833,5,8,13,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,4.73,14.3,0,66.0
706,834,5,8,13,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.02,14.3,0,28.0
focused_return_flow.54,836,5,8,13,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,4.19,14.3,0,63.0
633,840,5,8,14,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,5.03,0.0,1,68.0
focused_office_flow.51,840,5,8,14,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,3.61,14.3,1,81.0
focused_office_flow.52,843,5,8,14,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,1.77,7.04,0,82.0
focused_office_flow.53,849,5,8,14,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,3.17,7.04,0,81.0
736,849,5,8,14,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.05,7.04,0,12.0
focused_office_flow.54,854,5,8,14,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,6.77,3.0,0,69.0
focused_return_flow.55,859,5,8,14,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,6.34,3.0,0,72.0
focused_office_flow.55,861,5,8,14,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,6.37,3.75,0,65.0
729,864,5,8,14,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,5.08,3.75,0,90.0
795,878,5,8,14,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.65,6.29,2,22.0
focused_return_flow.56,879,5,8,14,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,6.2,6.29,2,75.0
821,892,5,8,14,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.56,58.37,2,4.0
776,894,5,8,14,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.81,58.37,2,4.0
862,909,5,8,15,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.64,63.86,2,31.0
840,911,5,8,15,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.17,69.13,2,23.0
818,915,5,8,15,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,23.41,69.13,0,12.0
focused_return_flow.57,919,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,2.71,69.13,0,103.0
679,919,5,8,15,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1455.37,1,7.37,0.0,1,139.0
focused_return_flow.58,922,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,5.3,5.25,0,89.0
focused_return_flow.59,925,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,8.0,5.25,0,75.0
focused_office_flow.56,927,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,9.37,5.25,0,117.0
focused_return_flow.60,929,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,10.71,5.25,0,70.0
focused_office_flow.57,931,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,11.06,3.75,0,106.0
focused_office_flow.58,933,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,7.9,3.75,0,94.0
focused_office_flow.59,935,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,7.99,3.75,0,69.0
focused_office_flow.60,937,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,9.46,3.75,1,65.0
focused_return_flow.61,939,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,7.19,3.75,1,66.0
focused_office_flow.61,949,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,3.31,11.61,0,67.0
focused_return_flow.62,953,5,8,15,3778155323,cluster_3673120471_3778155308_8865441836_8865441838,496.86,2,2.35,12.65,0,66.0
851,955,5,8,15,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.24,12.65,0,59.0
focused_office_flow.62,957,5,8,15,3778150947,cluster_3673120471_3778155308_8865441836_8865441838,471.38,2,0.66,12.65,0,61.0
874,957,5,8,15,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.66,12.65,0,17.0
928,1029,5,8,17,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,22.18,15.75,0,33.0
911,1042,5,8,17,3673163458,3713300768,47.1,1,7.09,0.0,2,18.0
932,1047,5,8,17,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.41,0.75,0,6.0
988,1054,5,8,17,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.63,1.5,0,30.0
1010,1093,5,8,18,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.26,24.62,2,14.0
1005,1095,5,8,18,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.38,24.62,2,15.0
1033,1134,5,8,18,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.63,10.54,2,55.0
1100,1135,5,8,18,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.82,10.54,2,7.0
1095,1163,5,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.43,36.7,2,5.0
950,1169,5,8,19,cluster_3650501033_3650501039,3691364000,1845.49,1,25.14,0.0,0,218.0
974,1170,5,8,19,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.28,0.0,0,195.0
1038,1179,5,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.51,50.91,0,50.0
1082,1183,5,8,19,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.84,2.25,0,15.0
1033,1194,5,8,19,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,13.87,0.0,0,60.0
1162,1221,5,8,20,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.25,2.25,0,31.0
1148,1246,5,8,20,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.61,0.0,2,4.0
1152,1253,5,8,20,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.1,0.75,2,4.0
1169,1260,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.42,0.75,2,4.0
1103,1270,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.4,2.25,2,65.0
1092,1271,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.21,11.6,2,65.0
1188,1273,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.18,11.6,2,63.0
1163,1275,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.29,11.6,2,55.0
1149,1277,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.41,11.6,2,36.0
1230,1279,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,19.07,11.6,2,23.0
1193,1281,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.1,21.71,2,15.0
1260,1288,5,8,21,3691364000,3786062250,84.76,1,12.1,0.0,1,11.0
1179,1292,5,8,21,cluster_3713300554_3713300555_3713300572,3673163458,1483.88,2,5.14,20.25,2,105.0
1169,1312,5,8,21,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,13.68,0.0,0,52.0
1148,1314,5,8,21,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,9.76,0.0,0,68.0
1206,1314,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.58,1.5,0,40.0
1152,1314,5,8,21,cluster_3673120471_3778155308_8865441836_8865441838,cluster_13329900199_13329917155_13430754915_13430754916_#3more,448.94,1,10.33,0.0,0,61.0
1250,1315,5,8,21,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,28.31,1.5,0,29.0
1179,1316,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.92,1.5,0,24.0
1195,1318,5,8,21,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.86,1.5,0,7.0
1092,1321,5,8,22,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,14.24,0.75,0,50.0
1230,1336,5,8,22,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,5.74,0.0,2,57.0
1256,1362,5,8,22,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.03,0.0,0,35.0
1253,1366,5,8,22,3673163458,cluster_3650501033_3650501039,608.26,1,11.86,0.0,0,78.0
1293,1403,5,8,23,cluster_3673120471_3778155308_8865441836_8865441838,3673163458,889.93,2,12.58,1.5,0,43.0
1316,1405,5,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.55,58.57,2,16.0
1293,1405,5,8,23,3673163458,3713300768,47.1,1,7.78,0.0,2,2.0
1389,1417,5,8,23,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.05,64.85,0,5.0
1300,1453,5,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.17,32.34,2,49.0
1403,1470,5,8,24,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,23.39,44.07,0,32.0
1402,1472,5,8,24,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,16.26,0.75,0,32.0
1423,1477,5,8,24,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,16.54,0.75,0,29.0
1445,1485,5,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.2,0.75,0,19.0
1316,1486,5,8,24,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,15.27,0.0,0,81.0
1432,1495,5,8,24,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.82,0.75,2,16.0
1473,1517,5,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.75,17.5,2,5.0
1440,1539,5,8,25,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.99,40.48,0,23.0
1509,1554,5,8,25,cluster_315917052_3714581276,cluster_13329900199_13329917155_13430754915_13430754916_#3more,256.24,1,25.29,0.0,0,34.0
1353,1562,5,8,26,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,5.93,0.0,0,134.0
1529,1589,5,8,26,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,18.21,0.0,2,32.0
1440,1592,5,8,26,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,15.16,0.0,0,53.0
1393,1629,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.38,45.25,0,51.0
1485,1631,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.46,6.81,0,51.0
1516,1635,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.43,6.81,0,42.0
1615,1648,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,21.01,2.25,0,13.0
1623,1668,5,8,27,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,26.86,3.0,0,32.0
1568,1675,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.86,0.75,0,29.0
1563,1676,5,8,27,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.38,0.75,0,13.0
1631,1688,5,8,28,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,18.0,1.5,2,33.0
1644,1719,5,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.74,18.96,3,62.0
1656,1721,5,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,13.9,36.85,3,48.0
1620,1723,5,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.58,36.85,0,35.0
1620.1,1725,5,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.53,36.85,0,30.0
1663,1727,5,8,28,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.88,36.85,0,28.0
1686,1742,5,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,20.23,3.75,0,12.0
1659,1765,5,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.12,3.0,0,42.0
1685,1781,5,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.09,1.5,0,5.0
1685.1,1795,5,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.61,2.25,0,6.0
1702,1797,5,8,29,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.39,2.25,0,5.0
1688,1811,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.67,3.0,0,50.0
1693,1813,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.39,3.0,0,50.0
1708,1815,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.8,3.0,0,49.0
1671,1817,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.76,3.0,1,40.0
1755.1,1823,5,8,30,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,15.75,5.25,2,34.0
1705,1826,5,8,30,3673163458,3713300768,47.1,1,8.59,0.0,0,22.0
1705.1,1829,5,8,30,3673163458,3713300768,47.1,1,6.99,0.0,0,21.0
1732,1831,5,8,30,3691364000,3691363982,100.15,1,6.3,11.69,0,11.0
1755,1832,5,8,30,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,15.14,21.75,2,46.0
1789,1833,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.75,21.75,2,8.0
1673,1834,5,8,30,3673163458,3691364000,1739.54,1,25.09,0.0,0,117.0
1760,1842,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.15,45.49,2,5.0
1727,1844,5,8,30,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.7,45.49,2,5.0
1804,1844,5,8,30,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,3.36,45.49,2,39.0
1733,1857,5,8,30,3673163458,3713300768,47.1,1,6.92,0.0,2,44.0
1735,1863,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.78,86.0,3,25.0
1744,1864,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.25,86.0,3,25.0
1735.1,1866,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.63,86.0,3,23.0
1798,1888,5,8,31,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,25.71,2.25,0,30.0
1774,1889,5,8,31,cluster_13329900199_13329917155_13430754915_13430754916_#3more,3713300479,967.78,1,6.2,0.0,0,96.0
1881,1895,5,8,31,3691363982,3786062250,41.61,1,7.47,0.0,2,13.0
1694,1903,5,8,31,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3713300554_3713300555_3713300572,2167.69,1,4.48,42.33,3,139.0
1760.1,1905,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.37,3.95,0,57.0
1784,1907,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.4,3.95,0,37.0
1811,1908,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,14.25,3.95,0,6.0
1827,1913,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.86,2.25,0,6.0
1834,1915,5,8,31,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,16.57,2.25,0,6.0
1744,1917,5,8,31,cluster_3673120471_3778155308_8865441836_8865441838,3778155323,419.62,2,4.88,0.0,2,53.0
1836,1938,5,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.56,4.5,2,5.0
1914,1947,5,8,32,3691364000,3786062250,84.76,1,11.82,0.0,0,17.0
1926,1969,5,8,32,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,18.03,68.22,2,15.0
1828,1981,5,8,33,cluster_3673120471_3778155308_8865441836_8865441838,cluster_3650501033_3650501039,1467.44,1,12.35,2.98,6,87.0
1903,1985,5,8,33,cluster_13329900199_13329917155_13430754915_13430754916_#3more,cluster_3673120471_3778155308_8865441836_8865441838,465.54,2,3.48,29.29,0,48.0
1906,1995,5,8,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,15.69,1.5,0,5.0
1917,1998,5,8,33,3673163458,cluster_3673120471_3778155308_8865441836_8865441838,904.72,2,17.92,1.5,0,4.0
1955,2027,5,8,33,3713300479,3691364000,433.56,1,22.88,0.0,0,48.0
